school_a,school_b,distance_miles,is_edge_case,source
Salem St.,Trinity (TX),2055.0,False,ncaa_verified
Salem St.,Tufts,22.0,False,ncaa_verified
Salem St.,Union (NY),206.0,False,ncaa_verified
Salem St.,University of New England,88.0,False,ncaa_verified
Salem St.,Ursinus,341.0,False,ncaa_verified
Salem St.,UW-La Crosse,1285.0,False,ncaa_verified
Salem St.,UW-Oshkosh,1177.0,False,ncaa_verified
Salem St.,UW-Stevens Point,1265.0,False,ncaa_verified
Salem St.,UW-Stout,1345.0,False,ncaa_verified
Salem St.,UW-Superior,1465.0,False,ncaa_verified
Salem St.,UW-Whitewater,1106.0,False,ncaa_verified
Salem St.,Vassar,219.0,False,ncaa_verified
Salem St.,Wartburg,1309.0,False,ncaa_verified
Salem St.,Washington & Jefferson,611.0,False,ncaa_verified
Salem St.,Washington & Lee,643.0,False,ncaa_verified
Salem St.,WashU,1199.0,False,ncaa_verified
Salem St.,Webster,1210.0,False,ncaa_verified
Salem St.,Western New England,109.0,False,ncaa_verified
Salem St.,Westfield St.,120.0,False,ncaa_verified
Salem St.,Westminster (MO),1301.0,False,ncaa_verified
Salem St.,Whitman,2933.0,False,ncaa_verified
Salem St.,Whittier,2999.0,False,ncaa_verified
Salem St.,Widener,343.0,False,ncaa_verified
Salem St.,William Paterson,244.0,False,ncaa_verified
Salem St.,Williams,150.0,False,ncaa_verified
Salem St.,Wisconsin Lutheran,1098.0,False,ncaa_verified
Salem St.,Wittenberg,826.0,False,ncaa_verified
Salem St.,York (PA),418.0,False,ncaa_verified
Scranton,Shenandoah,236.0,False,ncaa_verified
Scranton,Simpson (IA),1036.0,False,ncaa_verified
Scranton,Skidmore,217.0,False,ncaa_verified
Scranton,Smith,236.0,False,ncaa_verified
Scranton,Southern Maine,396.0,False,ncaa_verified
Scranton,Southern Virginia,364.0,False,ncaa_verified
Scranton,Spalding,679.5,False,ncaa_verified
Scranton,Springfield,219.0,False,ncaa_verified
Scranton,St. Benedict,1184.0,False,ncaa_verified
Scranton,St. Elizabeth,102.0,False,ncaa_verified
Scranton,St. John Fisher,211.0,False,ncaa_verified
Scranton,St. Joseph (CT),191.0,False,ncaa_verified
Scranton,St. Joseph's (LI),179.0,False,ncaa_verified
Scranton,St. Joseph's (ME),409.0,False,ncaa_verified
Scranton,St. Lawrence,264.0,False,ncaa_verified
Scranton,St. Mary's (MD),299.0,False,ncaa_verified
Scranton,St. Mary's (MN),1010.7,False,ncaa_verified
Scranton,St. Norbert,910.0,False,ncaa_verified
Scranton,St. Thomas (TX),1583.3,False,osrm
Scranton,St. Vincent,262.0,False,ncaa_verified
Scranton,Stevens,120.0,False,ncaa_verified
Scranton,Suffolk,293.0,False,ncaa_verified
Scranton,Susquehanna,87.5,False,ncaa_verified
Scranton,TCNJ,121.0,False,ncaa_verified
Scranton,Texas Lutheran,1743.0,False,ncaa_verified
Scranton,Transylvania,656.0,False,ncaa_verified
Scranton,Trine,543.0,False,ncaa_verified
Scranton,Trinity (CT),190.4,False,ncaa_verified
Scranton,Trinity (TX),1773.0,False,ncaa_verified
Scranton,Tufts,299.0,False,ncaa_verified
Scranton,UC Santa Cruz,2880.0,False,ncaa_verified
Scranton,Union (NY),178.1,False,ncaa_verified
Scranton,University of New England,380.0,False,ncaa_verified
Scranton,Ursinus,109.0,False,ncaa_verified
Scranton,UW-Eau Claire,1020.0,False,ncaa_verified
Scranton,UW-La Crosse,984.0,False,ncaa_verified
Scranton,UW-Oshkosh,879.0,False,ncaa_verified
Scranton,UW-Platteville,888.8,False,ncaa_verified
Scranton,UW-Stevens Point,965.0,False,ncaa_verified
Scranton,UW-Stout,1045.0,False,ncaa_verified
Scranton,UW-Superior,1165.0,False,ncaa_verified
Scranton,UW-Whitewater,807.0,False,ncaa_verified
Scranton,Vassar,118.0,False,ncaa_verified
Scranton,Virginia Wesleyan,380.5,False,osrm
Scranton,Wartburg,1010.0,False,ncaa_verified
Scranton,Washington & Jefferson,312.0,False,ncaa_verified
Scranton,Washington & Lee,361.0,False,ncaa_verified
Scranton,WashU,891.0,False,ncaa_verified
Scranton,Webster,901.0,False,ncaa_verified
Scranton,Wesleyan (CT),184.6,False,osrm
Scranton,Western Connecticut,135.4,False,osrm
Scranton,Western New England,222.0,False,ncaa_verified
Scranton,Westfield St.,220.0,False,ncaa_verified
Scranton,Westminster (MO),993.0,False,ncaa_verified
Scranton,Wheaton (IL),728.0,False,ncaa_verified
Scranton,Whitman,2635.0,False,ncaa_verified
Scranton,Whittier,2699.0,False,ncaa_verified
Scranton,Whitworth,2476.5,False,osrm
Scranton,Widener,128.0,False,ncaa_verified
Scranton,Willamette,2855.0,False,ncaa_verified
Scranton,William Paterson,107.3,False,ncaa_verified
Scranton,Williams,219.0,False,ncaa_verified
Scranton,Wisconsin Lutheran,798.0,False,ncaa_verified
Scranton,Wittenberg,518.0,True,ncaa_verified
Scranton,WPI,256.0,False,ncaa_verified
Scranton,Yeshiva,121.0,False,osrm
Scranton,York (PA),148.0,False,ncaa_verified
Shenandoah,Simpson (IA),981.0,False,ncaa_verified
Shenandoah,Skidmore,445.0,False,ncaa_verified
Shenandoah,Smith,443.0,False,ncaa_verified
Shenandoah,Southern Maine,602.0,False,ncaa_verified
Shenandoah,Southern Virginia,131.0,False,ncaa_verified
Shenandoah,Spalding,552.0,False,ncaa_verified
Shenandoah,Springfield,426.0,False,ncaa_verified
Shenandoah,St. Benedict,1125.0,False,ncaa_verified
Shenandoah,St. Elizabeth,263.0,False,ncaa_verified
Shenandoah,St. John Fisher,377.0,False,ncaa_verified
Shenandoah,St. Joseph (CT),405.0,False,ncaa_verified
Shenandoah,St. Joseph's (LI),343.0,False,ncaa_verified
Shenandoah,St. Joseph's (ME),617.0,False,ncaa_verified
Shenandoah,St. Lawrence,500.0,True,ncaa_verified
Shenandoah,St. Mary's (MD),148.0,False,ncaa_verified
Shenandoah,St. Mary's (MN),932.4,False,ncaa_verified
Shenandoah,St. Norbert,852.0,False,ncaa_verified
Shenandoah,St. Vincent,144.0,False,ncaa_verified
Shenandoah,Stevens,282.0,False,ncaa_verified
Shenandoah,Suffolk,500.0,True,ncaa_verified
Shenandoah,Susquehanna,171.2,False,ncaa_verified
Shenandoah,TCNJ,246.0,False,ncaa_verified
Shenandoah,Texas Lutheran,1509.0,False,ncaa_verified
Shenandoah,Transylvania,480.0,True,ncaa_verified
Shenandoah,Trine,488.0,True,ncaa_verified
Shenandoah,Trinity (CT),394.4,False,ncaa_verified
Shenandoah,Trinity (TX),1539.0,False,ncaa_verified
Shenandoah,Tufts,506.0,True,ncaa_verified
Shenandoah,UC Santa Cruz,2822.0,False,ncaa_verified
Shenandoah,Union (NY),417.7,False,ncaa_verified
Shenandoah,University of New England,586.0,False,ncaa_verified
Shenandoah,Ursinus,217.0,False,ncaa_verified
Shenandoah,UW-Eau Claire,962.0,False,ncaa_verified
Shenandoah,UW-La Crosse,926.0,False,ncaa_verified
Shenandoah,UW-Oshkosh,824.0,False,ncaa_verified
Shenandoah,UW-Platteville,810.4,False,ncaa_verified
Shenandoah,UW-Stevens Point,907.0,False,ncaa_verified
Shenandoah,UW-Stout,990.0,False,ncaa_verified
Shenandoah,UW-Superior,1107.0,False,ncaa_verified
Shenandoah,UW-Whitewater,752.0,False,ncaa_verified
Shenandoah,Vassar,346.0,False,ncaa_verified
Shenandoah,Wartburg,956.0,False,ncaa_verified
Shenandoah,Washington & Jefferson,170.0,False,ncaa_verified
Shenandoah,Washington & Lee,127.0,False,ncaa_verified
Shenandoah,WashU,748.0,False,ncaa_verified
Shenandoah,Webster,755.0,False,ncaa_verified
Shenandoah,Western New England,431.0,False,ncaa_verified
Shenandoah,Westfield St.,433.0,False,ncaa_verified
Shenandoah,Westminster (MO),847.0,False,ncaa_verified
Shenandoah,Wheaton (IL),673.0,False,ncaa_verified
Shenandoah,Whitman,2580.0,False,ncaa_verified
Shenandoah,Whittier,2603.0,False,ncaa_verified
Shenandoah,Widener,184.0,False,ncaa_verified
Shenandoah,Willamette,2803.0,False,ncaa_verified
Shenandoah,William Paterson,283.7,False,ncaa_verified
Shenandoah,Williams,447.0,False,ncaa_verified
Shenandoah,Wisconsin Lutheran,740.0,False,ncaa_verified
Shenandoah,Wittenberg,372.0,False,ncaa_verified
Shenandoah,WPI,464.0,False,ncaa_verified
Shenandoah,York (PA),139.0,False,ncaa_verified
Simpson (IA),Skidmore,1148.0,False,ncaa_verified
Simpson (IA),Smith,1240.0,False,ncaa_verified
Simpson (IA),Southern Maine,1422.0,False,ncaa_verified
Simpson (IA),Southern Virginia,988.0,False,ncaa_verified
Simpson (IA),St. John Fisher,942.0,False,ncaa_verified
Simpson (IA),St. Joseph (CT),1224.0,False,ncaa_verified
Simpson (IA),St. Joseph's (ME),1433.0,False,ncaa_verified
Simpson (IA),St. Lawrence,1095.0,False,ncaa_verified
Simpson (IA),St. Mary's (MD),1107.0,False,ncaa_verified
Simpson (IA),St. Norbert,443.0,False,ncaa_verified
Simpson (IA),Stevens,1122.0,False,ncaa_verified
Simpson (IA),TCNJ,1117.0,False,ncaa_verified
Simpson (IA),Texas Lutheran,934.0,False,ncaa_verified
Simpson (IA),Transylvania,678.0,False,ncaa_verified
Simpson (IA),Trine,502.0,True,ncaa_verified
Simpson (IA),Trinity (CT),1224.0,False,ncaa_verified
Simpson (IA),Trinity (TX),958.0,False,ncaa_verified
Simpson (IA),Tufts,1322.0,False,ncaa_verified
Simpson (IA),Union (NY),1135.0,False,ncaa_verified
Simpson (IA),University of New England,1406.0,False,ncaa_verified
Simpson (IA),UW-La Crosse,293.0,False,ncaa_verified
Simpson (IA),UW-Oshkosh,398.0,False,ncaa_verified
Simpson (IA),UW-Stevens Point,407.0,False,ncaa_verified
Simpson (IA),UW-Stout,324.0,False,ncaa_verified
Simpson (IA),UW-Superior,416.0,False,ncaa_verified
Simpson (IA),UW-Whitewater,350.0,False,ncaa_verified
Simpson (IA),Vassar,1151.0,False,ncaa_verified
Simpson (IA),Wartburg,161.0,False,ncaa_verified
Simpson (IA),Washington & Jefferson,820.0,False,ncaa_verified
Simpson (IA),Washington & Lee,981.0,False,ncaa_verified
Simpson (IA),WashU,340.0,False,ncaa_verified
Simpson (IA),Webster,336.0,False,ncaa_verified
Simpson (IA),Western New England,1238.0,False,ncaa_verified
Simpson (IA),Westfield St.,1226.0,False,ncaa_verified
Simpson (IA),Westminster (MO),264.0,False,ncaa_verified
Simpson (IA),Whitman,1631.0,False,ncaa_verified
Simpson (IA),Whittier,1698.0,False,ncaa_verified
Simpson (IA),William Paterson,1113.0,False,ncaa_verified
Simpson (IA),Wisconsin Lutheran,384.0,False,ncaa_verified
Simpson (IA),Wittenberg,620.0,False,ncaa_verified
Simpson (IA),York (PA),1009.0,False,ncaa_verified
Skidmore,Smith,127.0,False,ncaa_verified
Skidmore,Southern Maine,306.0,False,ncaa_verified
Skidmore,Southern Virginia,573.0,False,ncaa_verified
Skidmore,Springfield,122.0,False,ncaa_verified
Skidmore,St. Benedict,1295.0,False,ncaa_verified
Skidmore,St. Elizabeth,185.0,False,ncaa_verified
Skidmore,St. John Fisher,217.0,False,ncaa_verified
Skidmore,St. Joseph (CT),150.0,False,ncaa_verified
Skidmore,St. Joseph's (LI),238.0,False,ncaa_verified
Skidmore,St. Joseph's (ME),320.0,False,ncaa_verified
Skidmore,St. Lawrence,166.0,False,ncaa_verified
Skidmore,St. Mary's (MD),460.0,False,ncaa_verified
Skidmore,St. Norbert,1022.0,False,ncaa_verified
Skidmore,St. Vincent,475.0,False,ncaa_verified
Skidmore,Stevens,188.0,False,ncaa_verified
Skidmore,Suffolk,203.0,False,ncaa_verified
Skidmore,TCNJ,231.0,False,ncaa_verified
Skidmore,Texas Lutheran,1896.0,False,ncaa_verified
Skidmore,Transylvania,796.0,False,ncaa_verified
Skidmore,Trine,654.0,False,ncaa_verified
Skidmore,Trinity (CT),148.0,False,ncaa_verified
Skidmore,Trinity (TX),1921.0,False,ncaa_verified
Skidmore,Tufts,209.0,False,ncaa_verified
Skidmore,UC Santa Cruz,2989.0,False,ncaa_verified
Skidmore,Union (NY),23.0,False,ncaa_verified
Skidmore,University of New England,291.0,False,ncaa_verified
Skidmore,Ursinus,265.0,False,ncaa_verified
Skidmore,UW-Eau Claire,1131.0,False,ncaa_verified
Skidmore,UW-La Crosse,1096.0,False,ncaa_verified
Skidmore,UW-Oshkosh,990.0,False,ncaa_verified
Skidmore,UW-Stevens Point,1077.0,False,ncaa_verified
Skidmore,UW-Stout,1156.0,False,ncaa_verified
Skidmore,UW-Superior,1277.0,False,ncaa_verified
Skidmore,UW-Whitewater,919.0,False,ncaa_verified
Skidmore,Vassar,119.0,False,ncaa_verified
Skidmore,Wartburg,1122.0,False,ncaa_verified
Skidmore,Washington & Jefferson,520.0,True,ncaa_verified
Skidmore,Washington & Lee,570.0,False,ncaa_verified
Skidmore,WashU,1024.0,False,ncaa_verified
Skidmore,Webster,1034.0,False,ncaa_verified
Skidmore,Western New England,125.0,False,ncaa_verified
Skidmore,Westfield St.,113.0,False,ncaa_verified
Skidmore,Westminster (MO),1127.0,False,ncaa_verified
Skidmore,Wheaton (IL),839.0,False,ncaa_verified
Skidmore,Whitman,2747.0,False,ncaa_verified
Skidmore,Whittier,2811.0,False,ncaa_verified
Skidmore,Widener,290.0,False,ncaa_verified
Skidmore,Willamette,2969.0,False,ncaa_verified
Skidmore,William Paterson,167.0,False,ncaa_verified
Skidmore,Williams,63.0,False,ncaa_verified
Skidmore,Wisconsin Lutheran,910.0,False,ncaa_verified
Skidmore,Wittenberg,651.0,False,ncaa_verified
Skidmore,WPI,167.0,False,ncaa_verified
Skidmore,York (PA),293.0,False,ncaa_verified
Smith,Southern Maine,207.0,False,ncaa_verified
Smith,Southern Virginia,572.0,False,ncaa_verified
Smith,Spalding,912.9,False,ncaa_verified
Smith,Springfield,22.0,False,ncaa_verified
Smith,St. Benedict,1388.0,False,ncaa_verified
Smith,St. Elizabeth,191.0,False,ncaa_verified
Smith,St. John Fisher,310.0,False,ncaa_verified
Smith,St. Joseph (CT),47.0,False,ncaa_verified
Smith,St. Joseph's (LI),193.0,False,ncaa_verified
Smith,St. Joseph's (ME),220.0,False,ncaa_verified
Smith,St. Lawrence,290.0,False,ncaa_verified
Smith,St. Mary's (MD),439.0,False,ncaa_verified
Smith,St. Mary's (MN),1212.6,False,ncaa_verified
Smith,St. Norbert,1115.0,False,ncaa_verified
Smith,St. Vincent,494.0,True,ncaa_verified
Smith,Stevens,162.0,False,ncaa_verified
Smith,Suffolk,103.0,False,ncaa_verified
Smith,Susquehanna,320.9,False,ncaa_verified
Smith,TCNJ,219.0,False,ncaa_verified
Smith,Texas Lutheran,1950.0,False,ncaa_verified
Smith,Transylvania,863.0,False,ncaa_verified
Smith,Trine,747.0,False,ncaa_verified
Smith,Trinity (CT),46.1,False,ncaa_verified
Smith,Trinity (TX),1981.0,False,ncaa_verified
Smith,Tufts,109.0,False,ncaa_verified
Smith,UC Santa Cruz,3081.0,False,ncaa_verified
Smith,Union (NY),105.5,False,ncaa_verified
Smith,University of New England,191.0,False,ncaa_verified
Smith,Ursinus,269.0,False,ncaa_verified
Smith,UW-Eau Claire,1224.0,False,ncaa_verified
Smith,UW-La Crosse,1188.0,False,ncaa_verified
Smith,UW-Oshkosh,1086.0,False,ncaa_verified
Smith,UW-Platteville,1090.6,False,ncaa_verified
Smith,UW-Stevens Point,1169.0,False,ncaa_verified
Smith,UW-Stout,1249.0,False,ncaa_verified
Smith,UW-Superior,1369.0,False,ncaa_verified
Smith,UW-Whitewater,1011.0,False,ncaa_verified
Smith,Vassar,129.0,False,ncaa_verified
Smith,Virginia Wesleyan,510.0,True,ncaa_verified
Smith,Wartburg,1213.0,False,ncaa_verified
Smith,Washington & Jefferson,537.0,False,ncaa_verified
Smith,Washington & Lee,568.0,False,ncaa_verified
Smith,WashU,1117.0,False,ncaa_verified
Smith,Webster,1127.0,False,ncaa_verified
Smith,Western New England,23.0,False,ncaa_verified
Smith,Westfield St.,24.0,False,ncaa_verified
Smith,Westminster (MO),1220.0,False,ncaa_verified
Smith,Wheaton (IL),932.0,False,ncaa_verified
Smith,Whitman,2839.0,False,ncaa_verified
Smith,Whittier,2904.0,False,ncaa_verified
Smith,Widener,269.0,False,ncaa_verified
Smith,Willamette,3059.0,False,ncaa_verified
Smith,William Paterson,169.0,False,ncaa_verified
Smith,Williams,61.0,False,ncaa_verified
Smith,Wisconsin Lutheran,1002.0,False,ncaa_verified
Smith,Wittenberg,744.0,False,ncaa_verified
Smith,WPI,67.0,False,ncaa_verified
Smith,York (PA),351.0,False,ncaa_verified
Southern Maine,Southern Virginia,731.0,False,ncaa_verified
Southern Maine,Spalding,1067.0,False,ncaa_verified
Southern Maine,St. John Fisher,489.0,True,ncaa_verified
Southern Maine,St. Joseph (CT),208.0,False,ncaa_verified
Southern Maine,St. Joseph's (ME),14.0,False,ncaa_verified
Southern Maine,St. Lawrence,329.0,False,ncaa_verified
Southern Maine,St. Mary's (MD),597.0,False,ncaa_verified
Southern Maine,St. Mary's (MN),1398.2,False,ncaa_verified
Southern Maine,St. Norbert,1294.0,False,ncaa_verified
Southern Maine,Stevens,321.0,False,ncaa_verified
Southern Maine,Susquehanna,475.0,False,ncaa_verified
Southern Maine,TCNJ,377.0,False,ncaa_verified
Southern Maine,Texas Lutheran,2109.0,False,ncaa_verified
Southern Maine,Transylvania,1022.0,False,ncaa_verified
Southern Maine,Trine,926.0,False,ncaa_verified
Southern Maine,Trinity (CT),207.0,False,ncaa_verified
Southern Maine,Trinity (TX),2139.0,False,ncaa_verified
Southern Maine,Tufts,112.0,False,ncaa_verified
Southern Maine,Union (NY),291.0,False,ncaa_verified
Southern Maine,University of New England,27.0,False,ncaa_verified
Southern Maine,UW-Eau Claire,1410.9,False,ncaa_verified
Southern Maine,UW-La Crosse,1368.0,False,ncaa_verified
Southern Maine,UW-Oshkosh,1261.0,False,ncaa_verified
Southern Maine,UW-Platteville,1276.2,False,ncaa_verified
Southern Maine,UW-Stevens Point,1349.0,False,ncaa_verified
Southern Maine,UW-Stout,1429.0,False,ncaa_verified
Southern Maine,UW-Superior,1550.0,False,ncaa_verified
Southern Maine,UW-Whitewater,1190.0,False,ncaa_verified
Southern Maine,Vassar,303.0,False,ncaa_verified
Southern Maine,Wartburg,1392.0,False,ncaa_verified
Southern Maine,Washington & Jefferson,695.0,False,ncaa_verified
Southern Maine,Washington & Lee,727.0,False,ncaa_verified
Southern Maine,WashU,1283.0,False,ncaa_verified
Southern Maine,Webster,1294.0,False,ncaa_verified
Southern Maine,Western New England,193.0,False,ncaa_verified
Southern Maine,Westfield St.,203.0,False,ncaa_verified
Southern Maine,Westminster (MO),1385.0,False,ncaa_verified
Southern Maine,Whitman,3017.0,False,ncaa_verified
Southern Maine,Whittier,3083.0,False,ncaa_verified
Southern Maine,Widener,421.0,False,ncaa_verified
Southern Maine,William Paterson,328.0,False,ncaa_verified
Southern Maine,Wisconsin Lutheran,1182.0,False,ncaa_verified
Southern Maine,Wittenberg,910.0,False,ncaa_verified
Southern Maine,York (PA),502.0,True,ncaa_verified
Southern Virginia,Spalding,436.0,False,ncaa_verified
Southern Virginia,Springfield,555.0,False,ncaa_verified
Southern Virginia,St. Benedict,1161.0,False,ncaa_verified
Southern Virginia,St. Elizabeth,392.0,False,ncaa_verified
Southern Virginia,St. John Fisher,505.0,True,ncaa_verified
Southern Virginia,St. Joseph (CT),535.0,False,ncaa_verified
Southern Virginia,St. Joseph's (LI),471.0,False,ncaa_verified
Southern Virginia,St. Joseph's (ME),745.0,False,ncaa_verified
Southern Virginia,St. Lawrence,629.0,False,ncaa_verified
Southern Virginia,St. Mary's (MD),210.0,False,ncaa_verified
Southern Virginia,St. Mary's (MN),1029.9,False,ncaa_verified
Southern Virginia,St. Norbert,888.0,False,ncaa_verified
Southern Virginia,St. Vincent,272.0,False,ncaa_verified
Southern Virginia,Stevens,411.0,False,ncaa_verified
Southern Virginia,Suffolk,629.0,False,ncaa_verified
Southern Virginia,Susquehanna,337.0,False,ncaa_verified
Southern Virginia,TCNJ,375.0,False,ncaa_verified
Southern Virginia,Texas Lutheran,1387.0,False,ncaa_verified
Southern Virginia,Transylvania,363.0,False,ncaa_verified
Southern Virginia,Trine,543.0,False,ncaa_verified
Southern Virginia,Trinity (CT),530.0,False,ncaa_verified
Southern Virginia,Trinity (TX),1417.0,False,ncaa_verified
Southern Virginia,Tufts,635.0,False,ncaa_verified
Southern Virginia,UC Santa Cruz,2751.0,False,ncaa_verified
Southern Virginia,Union (NY),551.0,False,ncaa_verified
Southern Virginia,University of New England,715.0,False,ncaa_verified
Southern Virginia,Ursinus,346.0,False,ncaa_verified
Southern Virginia,UW-Eau Claire,997.0,False,ncaa_verified
Southern Virginia,UW-La Crosse,961.0,False,ncaa_verified
Southern Virginia,UW-Oshkosh,856.0,False,ncaa_verified
Southern Virginia,UW-Platteville,904.6,False,ncaa_verified
Southern Virginia,UW-Stevens Point,943.0,False,ncaa_verified
Southern Virginia,UW-Stout,1024.0,False,ncaa_verified
Southern Virginia,UW-Superior,1143.0,False,ncaa_verified
Southern Virginia,UW-Whitewater,786.0,False,ncaa_verified
Southern Virginia,Vassar,475.0,False,ncaa_verified
Southern Virginia,Wartburg,962.0,False,ncaa_verified
Southern Virginia,Washington & Jefferson,300.0,False,ncaa_verified
Southern Virginia,Washington & Lee,7.0,False,ncaa_verified
Southern Virginia,WashU,695.0,False,ncaa_verified
Southern Virginia,Webster,705.0,False,ncaa_verified
Southern Virginia,Western New England,559.0,False,ncaa_verified
Southern Virginia,Westfield St.,562.0,False,ncaa_verified
Southern Virginia,Westminster (MO),805.0,False,ncaa_verified
Southern Virginia,Wheaton (IL),702.0,False,ncaa_verified
Southern Virginia,Whitman,2562.0,False,ncaa_verified
Southern Virginia,Whittier,2480.0,False,ncaa_verified
Southern Virginia,Widener,316.0,False,ncaa_verified
Southern Virginia,Willamette,2785.0,False,ncaa_verified
Southern Virginia,William Paterson,412.0,False,ncaa_verified
Southern Virginia,Williams,575.0,False,ncaa_verified
Southern Virginia,Wisconsin Lutheran,777.0,False,ncaa_verified
Southern Virginia,Wittenberg,375.0,False,ncaa_verified
Southern Virginia,WPI,592.0,False,ncaa_verified
Southern Virginia,York (PA),267.0,False,ncaa_verified
Spalding,St. Mary's (MD),631.9,False,ncaa_verified
Spalding,St. Mary's (MN),605.9,False,ncaa_verified
Spalding,Stevens,738.2,False,ncaa_verified
Spalding,Susquehanna,606.4,False,ncaa_verified
Spalding,Texas Lutheran,1090.1,False,ncaa_verified
Spalding,Transylvania,77.9,False,ncaa_verified
Spalding,Trinity (CT),868.0,False,ncaa_verified
Spalding,Union (NY),800.5,False,ncaa_verified
Spalding,UW-Eau Claire,619.2,False,ncaa_verified
Spalding,UW-La Crosse,581.5,False,ncaa_verified
Spalding,UW-Oshkosh,467.2,False,ncaa_verified
Spalding,UW-Platteville,514.0,False,ncaa_verified
Spalding,UW-Whitewater,396.8,False,ncaa_verified
Spalding,Wartburg,577.3,False,ncaa_verified
Spalding,Washington & Jefferson,361.7,False,ncaa_verified
Spalding,Washington & Lee,429.3,False,ncaa_verified
Spalding,WashU,268.7,False,ncaa_verified
Spalding,Webster,270.4,False,ncaa_verified
Spalding,Western New England,897.4,False,ncaa_verified
Spalding,Whitman,2136.0,False,ncaa_verified
Spalding,Widener,664.9,False,ncaa_verified
Spalding,William Paterson,757.3,False,ncaa_verified
Spalding,Wisconsin Lutheran,387.4,False,ncaa_verified
Springfield,St. Benedict,1385.0,False,ncaa_verified
Springfield,St. Elizabeth,174.0,False,ncaa_verified
Springfield,St. John Fisher,305.0,False,ncaa_verified
Springfield,St. Joseph (CT),30.0,False,ncaa_verified
Springfield,St. Joseph's (LI),177.0,False,ncaa_verified
Springfield,St. Joseph's (ME),207.0,False,ncaa_verified
Springfield,St. Mary's (MD),422.0,False,ncaa_verified
Springfield,St. Norbert,1110.0,False,ncaa_verified
Springfield,St. Vincent,477.0,False,ncaa_verified
Springfield,Stevens,144.0,False,ncaa_verified
Springfield,Suffolk,90.0,False,ncaa_verified
Springfield,TCNJ,202.0,False,ncaa_verified
Springfield,Texas Lutheran,1933.0,False,ncaa_verified
Springfield,Transylvania,849.0,False,ncaa_verified
Springfield,Trine,744.0,False,ncaa_verified
Springfield,Trinity (CT),29.0,False,ncaa_verified
Springfield,Trinity (TX),1963.0,False,ncaa_verified
Springfield,Tufts,96.0,False,ncaa_verified
Springfield,UC Santa Cruz,3077.0,False,ncaa_verified
Springfield,University of New England,178.0,False,ncaa_verified
Springfield,Ursinus,251.0,False,ncaa_verified
Springfield,UW-Eau Claire,1219.0,False,ncaa_verified
Springfield,UW-La Crosse,1184.0,False,ncaa_verified
Springfield,UW-Oshkosh,1080.0,False,ncaa_verified
Springfield,UW-Stevens Point,1166.0,False,ncaa_verified
Springfield,UW-Stout,1246.0,False,ncaa_verified
Springfield,UW-Superior,1365.0,False,ncaa_verified
Springfield,UW-Whitewater,1008.0,False,ncaa_verified
Springfield,Vassar,126.0,False,ncaa_verified
Springfield,Virginia Wesleyan,493.0,True,ncaa_verified
Springfield,Wartburg,1212.0,False,ncaa_verified
Springfield,Washington & Jefferson,519.0,True,ncaa_verified
Springfield,Washington & Lee,553.0,False,ncaa_verified
Springfield,WashU,1106.0,False,ncaa_verified
Springfield,Webster,1122.0,False,ncaa_verified
Springfield,Western New England,3.0,False,ncaa_verified
Springfield,Westfield St.,21.0,False,ncaa_verified
Springfield,Westminster (MO),1209.0,False,ncaa_verified
Springfield,Wheaton (IL),929.0,False,ncaa_verified
Springfield,Whitman,2836.0,False,ncaa_verified
Springfield,Whittier,2899.0,False,ncaa_verified
Springfield,Widener,251.0,False,ncaa_verified
Springfield,Willamette,3054.0,False,ncaa_verified
Springfield,William Paterson,155.0,False,ncaa_verified
Springfield,Williams,77.0,False,ncaa_verified
Springfield,Wisconsin Lutheran,998.0,False,ncaa_verified
Springfield,Wittenberg,739.0,False,ncaa_verified
Springfield,WPI,53.0,False,ncaa_verified
Springfield,York (PA),329.0,False,ncaa_verified
St. Benedict,St. John Fisher,1088.0,False,ncaa_verified
St. Benedict,St. Joseph's (LI),1329.0,False,ncaa_verified
St. Benedict,St. Joseph's (ME),1580.0,False,ncaa_verified
St. Benedict,St. Norbert,355.0,False,ncaa_verified
St. Benedict,St. Vincent,979.0,False,ncaa_verified
St. Benedict,Stevens,1269.0,False,ncaa_verified
St. Benedict,TCNJ,1264.0,False,ncaa_verified
St. Benedict,Texas Lutheran,1261.0,False,ncaa_verified
St. Benedict,Transylvania,853.0,False,ncaa_verified
St. Benedict,Trine,650.0,False,ncaa_verified
St. Benedict,Trinity (CT),1372.0,False,ncaa_verified
St. Benedict,Trinity (TX),1287.0,False,ncaa_verified
St. Benedict,Tufts,1469.0,False,ncaa_verified
St. Benedict,Ursinus,1234.0,False,ncaa_verified
St. Benedict,UW-La Crosse,232.0,False,ncaa_verified
St. Benedict,UW-Oshkosh,357.0,False,ncaa_verified
St. Benedict,UW-Stevens Point,280.0,False,ncaa_verified
St. Benedict,UW-Stout,143.0,False,ncaa_verified
St. Benedict,UW-Superior,153.0,False,ncaa_verified
St. Benedict,UW-Whitewater,379.0,False,ncaa_verified
St. Benedict,Vassar,1298.0,False,ncaa_verified
St. Benedict,Wartburg,274.0,False,ncaa_verified
St. Benedict,Washington & Jefferson,965.0,False,ncaa_verified
St. Benedict,Washington & Lee,1156.0,False,ncaa_verified
St. Benedict,WashU,633.0,False,ncaa_verified
St. Benedict,Webster,629.0,False,ncaa_verified
St. Benedict,Western New England,1385.0,False,ncaa_verified
St. Benedict,Westminster (MO),584.0,False,ncaa_verified
